Date Added,category,sellerlink,brand_name,product_count,positive_rating_percentage,rating_count,country,Count of seller brands,Hero Product 1 #ratings,Hero Product 2 #ratings,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,businessaddress,sellerstorefront-url,Sample Brand URL,email_id,phone_number
15-Nov-20,Garden,Seller 334,LSSLSS,2000,100,5,Canada,5,1,1,0,0,0,linxianqingliangsicun103haolvliangshanxi033200CN,Seller 334-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LSSLSS,NULL,NULL
15-Nov-20,Garden,Seller 335,China,518,79,24,Canada,9,7,1,33,16,17,huliquwuyuanxisanli122hao1003shizhisanxiamenshifujiansheng361015CN,Seller 335-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=China,NULL,NULL
15-Nov-20,Garden,Seller 336,qwe,50000,100,1,Canada,7,1,1,0,0,0,xiangchengshifanjikangzhuangdadaozhongduan189haozhoukoushihenansheng466237CN,Seller 336-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=qwe,NULL,NULL
15-Nov-20,Garden,Seller 337,Angeloken,50000,78,9,Canada,16,2086,1939,50,33,22,BAIYUNQUJIAHEJIEWANGGANGCUNSHILIUSHEBAIHUALINGGONGYEQU2HAO304GUANGZHOUGUANGDONG510800CN,Seller 337-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Angeloken,NULL,NULL
15-Nov-20,Garden,Seller 338,Water Tech,482,82,28,Germany,15,1915,825,0,0,18,Siemensweg 4Filderstadt70794DE,Seller 338-storefrontlink,https://www.amazon.de/-/en/Water-Tech/b/ref=bl_dp_s_web_18310037031?ie=UTF8&node=18310037031&field-lbr_brands_browse-bin=Water+Tech,NULL,NULL
15-Nov-20,Garden,Seller 339,yankai,1000,100,2,Canada,1,1,0,0,0,0,LvJiDiZhiGongYiYuanDongCeMenMianFang8HaoHeJinShiShanXiSheng043300CN,Seller 339-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=yankai,NULL,NULL
15-Nov-20,Garden,Seller 340,LiRongPing,4000,0,2,Canada,16,28,8,0,0,100,XiaoDianQuChangFengJie131Hao1ZhuangBzuo2210Hao-1TaiYuanShiShanXiSheng030000CN,Seller 340-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LiRongPing,NULL,NULL
15-Nov-20,Garden,Seller 341,XIAOL,219,67,3,Canada,1,3,0,0,0,33,yuhongxiangxiduanlubei(shiyanxiaoxuemenmianfang)zhumadianshiyichengquhenansheng463000CN,Seller 341-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XIAOL,NULL,NULL
15-Nov-20,Garden,Seller 342,PROTAURI,59,86,7,Canada,3,20,19,0,0,14,Changlengdadao 1333hao 7haolou 10cengXinjianquNanchangJiangxi330000CN,Seller 342-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=PROTAURI,NULL,NULL
15-Nov-20,Garden,Seller 343,Haihuic,883,86,124,Canada,6,153,68,0,4,9,"LONGGANGQUPINGHUJIEDAOHUANANCHENGDIANZIJIAOYIZHONGXIN,P11-116SHENZHENGUANGDONG518116CN",Seller 343-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=ce-de&field-keywords=Haihuic,NULL,NULL
15-Nov-20,Garden,Seller 344,Vektenxi,4000,78,93,Canada,13,24,13,27,24,18,yongchunxianhushanzhenbeixicun82haoquanzhoufujian362600CN,Seller 344-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Vektenxi,NULL,NULL
15-Nov-20,Garden,Seller 345,LIUDINGDING-zheyangwang,1000,100,1,Canada,7,1,0,0,0,0,lv liang li shi qushang an cun1502shan xi shenglv liang shi033000CN,Seller 345-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LIUDINGDING-zheyangwang,NULL,NULL
15-Nov-20,Garden,Seller 346,LLL,20000,83,12,Canada,15,1,1,0,0,0,SHANXISHENG TAIYUANSHI XIAODIANQU KANGNINGJIE9HAO KANGNINGDASHA B ZUO 1203TAIYUANSHIXIAODIANQU030032CN,Seller 346-storefrontlink,https://www.amazon.de/-/en/LLL/b/ref=bl_dp_s_web_19170629031?ie=UTF8&node=19170629031&field-lbr_brands_browse-bin=LLL,NULL,NULL
15-Nov-20,Garden,Seller 347,ZLYH,6000,100,1,Canada,15,1,1,0,0,0,mei lin jie dao mei lin zhong kang ludiao su jia yuan 1803 shifu tian qushen zhen shi518000CN,Seller 347-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZLYH,NULL,NULL
15-Nov-20,Garden,Seller 348,LYM,40000,79,19,Canada,15,11,5,0,0,17,TAIYUANSHI WANBAILINQU HEPINGNANLU 221 HAO FULIXIANDAIGUANGCHANG SHANGYE3 HAOHOU 1002 HAO SHANGPUTAIYAUNSHISHANXISHENG TAIYUANSHI030021CN,Seller 348-storefrontlink,https://www.amazon.de/-/en/LYM/b/ref=bl_dp_s_web_18090676031?ie=UTF8&node=18090676031&field-lbr_brands_browse-bin=LYM,NULL,NULL
15-Nov-20,Garden,Seller 349,SZ JIAOJIAO,9000,80,10,Canada,10,17,4,0,0,14,zhongzhuangcunsanjiaozhenlinxianshanxisheng033200CN,Seller 349-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SZ+JIAOJIAO,NULL,NULL
15-Nov-20,Garden,Seller 350,"L-Yune,bolt",5000,91,22,Canada,15,3,2,17,10,9,jinjiangqu jierenlu 220hao 1cengchengdushisichuansheng610011CN,Seller 350-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=L-Yune%2Cbolt,NULL,NULL
15-Nov-20,Garden,Seller 351,LIUCY,10000,NULL,NULL,Canada,4,2,1,0,0,0,hebeishengshijiazhuangshixinhuaqudubeixiangdongyingcunkuaileli24haoshijiazhuangshihebeisheng050000CN,Seller 351-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=LIUCY,NULL,NULL
15-Nov-20,Garden,Seller 352,Stasy,1000,100,3,Canada,2,0,0,0,0,0,LiShiQuJiuAnLu27Haolvliangshishanxisheng033000CN,Seller 352-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Stasy,NULL,NULL
15-Nov-20,Garden,Seller 353,Uus,4000,75,12,Canada,9,3,1,0,0,0,nanshanqushekoujiedaohuaguolu36haomilangongyu302shenzhenguangdong518000CN,Seller 353-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Uus,NULL,NULL
15-Nov-20,Garden,Seller 354,YIGEYI,8000,80,5,Canada,14,0,0,0,0,0,wanbailinquchangfengxijiechangfengshijiguangchangAzhuang5ceng504haotaiyuanshanxi030000CN,Seller 354-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YIGEYI,NULL,NULL
15-Nov-20,Garden,Seller 355,ASDAD,5000,100,1,Canada,15,0,0,0,0,0,LiuLinXianGaoJiaGouXiangCheDaoGouCunLvLiangShiLiuLinXianShanXiSheng033300CN,Seller 355-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ASDAD,NULL,NULL
15-Nov-20,Garden,Seller 356,Yiffshunl,10000,NULL,NULL,Canada,1,0,0,0,0,0,caofeidianqubinhaizhenxinanjiecunliuquwuhaotangshanshihebeisheng063000CN,Seller 356-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Yiffshunl,NULL,NULL
15-Nov-20,Garden,Seller 357,XBYC,30000,100,1,Canada,2,1,1,0,0,0,JieYangKongGangJingJiQuXiNanJieDaoXinLianAnBianCunLuDuan129Hao?ZiZhuShenBao?JieYangShiGuangDongSheng522000CN,Seller 357-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XBYC,NULL,NULL
15-Nov-20,Garden,Seller 358,LSX,9000,0,1,Canada,8,1,0,0,0,100,Lin Xian Qing Liang Si Xiang Shang Bai Ta CunLinXianShanXi033200CN,Seller 358-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LSX,NULL,NULL
15-Nov-20,Garden,Seller 359,ZHCHL,1000,NULL,NULL,Canada,1,0,0,0,0,0,LingShiXianCuiFengZhenYanAnTianXiangGangCaiYuanNeiJinZhongShiShanXiSheng031300CN,Seller 359-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZHCHL,NULL,NULL
15-Nov-20,Garden,Seller 360,MTYLX,5000,NULL,NULL,Canada,2,0,0,0,0,0,fukanglufukangyuanBzuo817yulinshiyuyangqushaanxisheng719000CN,Seller 360-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=MTYLX,NULL,NULL
15-Nov-20,Garden,Seller 361,SOFIALXC,2000,90,30,Canada,9,13,5,0,14,10,PingChengQuZhanQianJieDiShang3HaoDaTongShiShanXiSheng037000CN,Seller 361-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SOFIALXC,NULL,NULL
15-Nov-20,Garden,Seller 362,YOBAIH,8000,0,1,Canada,3,2,2,0,100,100,qinhanxinchengzhoulingbanzhouwuluchangxingongyeyuan8dong8-3-81xixianxinqushanxisheng712000CN,Seller 362-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YOBAIH,NULL,NULL
15-Nov-20,Garden,Seller 363,Weber Store,221,100,12,Germany,15,4091,1794,0,0,0,Mï¿½bel Schott GmbHPestalozziallee 21Tauberbischofsheim97941DE,Seller 363-storefrontlink,https://www.amazon.de/-/en/stores/Weber/page/97CDA426-21A5-4BA8-9E0F-AFDA8004B64D?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 364,GAH-Alberts Store,3000,82,1438,Germany,16,1052,1028,25,20,15,Sï¿½dstr  1919Steinheim32839DE,Seller 364-storefrontlink,https://www.amazon.de/-/en/stores/GAH-Alberts/page/6C5A2CDF-6767-4A80-B762-91D460BFF2B6?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 365,talfa,829,89,9,Germany,0,0,0,0,0,0,Eisenacher Str  13Berlin12109DE,Seller 365-storefrontlink,https://www.amazon.de/-/en/talfa/b/ref=bl_dp_s_web_9386360031?ie=UTF8&node=9386360031&field-lbr_brands_browse-bin=talfa,service@livingzone.de,NULL
15-Nov-20,Garden,Seller 366,Ncloyn,1000,100,5,Canada,5,1,1,0,0,0,qidongxianhezhousanyoucunhengyangshihunansheng421000CN,Seller 366-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Ncloyn,NULL,NULL
15-Nov-20,Garden,Seller 367,YLCJ,2000,NULL,NULL,Canada,2,0,0,0,0,0,dongxinzhuangzhendongxinzhuangcunwuzu6haohuludaoshixingchengshiliaoningsheng125100CN,Seller 367-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YLCJ,NULL,NULL
15-Nov-20,Garden,Seller 368,LXJ-KLD,4000,75,4,Canada,16,2,1,0,0,50,ZhengJiaWanCunLinXianChengZhuangZhenShanXiSheng033200CN,Seller 368-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LXJ-KLD,NULL,NULL
15-Nov-20,Garden,Seller 369,HYGL,1000,NULL,NULL,Canada,15,302,105,0,0,0,jinjiangquhehuanshujie1333hao3cengchengdusichuan610066CN,Seller 369-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=HYGL,NULL,NULL
15-Nov-20,Garden,Seller 370,N\A,5000,NULL,NULL,Canada,7,0,0,0,0,0,xingyangshizhongyuanxilufeilonglujiaochakouzhongyuanzhigu3Azhengzhoushihenansheng450100CN,Seller 370-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=N%5CA,NULL,NULL
15-Nov-20,Garden,Seller 371,XLSQW,4000,NULL,NULL,Canada,12,0,0,0,0,0,shanxishengyunchengshiyunchengjingjijishukaifaquhaodemaoyiguangchang5qu10jiebeikou1haomenmianfangyunchengshanxi044000CN,Seller 371-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XLSQW,NULL,NULL
15-Nov-20,Garden,Seller 372,LRZ,6000,89,18,Canada,13,9,3,0,0,0,LishiquYongningzhonglurongningshangchengLvliang033000CN,Seller 372-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LRZ,NULL,NULL
15-Nov-20,Garden,Seller 373,Pavillo,3000,81,27,Other,15,5880,4957,33,25,19,UNIT 3Airlinks Industrial EstateHOUNSLOWMiddlesexTW5 9NRGB,Seller 373-storefrontlink,https://www.amazon.de/-/en/Pavillo/b/ref=bl_dp_s_web_17709114031?ie=UTF8&node=17709114031&field-lbr_brands_browse-bin=Pavillo,NULL,NULL
15-Nov-20,Garden,Seller 374,XQK,1000,100,8,Canada,1,13,11,0,0,0,XinJieJieDao TongZhuCun 5ZuYiXingShiJiangSuSheng214200CN,Seller 374-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XQK,NULL,NULL
15-Nov-20,Garden,Seller 375,LONGYUU,80000,NULL,NULL,Canada,3,1,0,0,0,0,huayangjiedaochangjiangdongerjie56hao1dong1ceng1shichengdushitianfuxinqusichuansheng610000CN,Seller 375-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LONGYUU,NULL,NULL
15-Nov-20,Garden,Seller 376,ZDYS,3000,80,160,Canada,16,172,55,25,11,18,baiyunquyanshanhongzhenjichangcunguiyangshiguizhousheng550014CN,Seller 376-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZDYS,NULL,NULL
15-Nov-20,Garden,Seller 377,Loboo Idea,420,90,59,Canada,4,214,110,0,6,7,"xiamenshi simingqu hubinbei Road NO 275, Room1203xiamenfujian361000CN",Seller 377-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Loboo+Idea,NULL,NULL
15-Nov-20,Garden,Seller 378,ZYW1,1000,80,5,Canada,6,6,1,0,0,25,He Jin Shi Chai Jia Da Jie 179 HaoYun Cheng ShiShan Xi Sheng043300CN,Seller 378-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZYW1,NULL,NULL
15-Nov-20,Garden,Seller 379,Lorenlli,10000,80,49,Other,9,4,4,8,12,20,24/F FU FAI COMM CTR 27HILLIER STSHEUNG WANHONG KONG000000HK,Seller 379-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Lorenlli,NULL,NULL
15-Nov-20,Garden,Seller 380,SuskaRegalos,NULL,NULL,NULL,Other,0,0,0,0,0,0,,Seller 380-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=SuskaRegalos,NULL,NULL
15-Nov-20,Garden,Seller 381,logozoe,10000,75,4,Canada,4,0,0,50,25,25,da lang jie dao xin shi she quHua ning lu 20 hao 1 dan yuan 305Shen zhen shiLong hua quGuang dong sheng518000CN,Seller 381-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=logozoe,NULL,NULL
15-Nov-20,Garden,Seller 382,lolly-U,2000,83,41,Canada,13,21,4,20,14,14,baoanqu xixiangjiedao gushushequxiaweyuanxincun chashugongyequAdong515shenzhenshiguangdongsheng518126CN,Seller 382-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=lolly-U,NULL,NULL
15-Nov-20,Garden,Seller 383,NEW ADAPT,681,100,1,Canada,15,63,24,0,0,0,LongChuanXianYanZhenZhenJieDaoHeYuanShiGuangDongSheng517343CN,Seller 383-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=NEW+ADAPT,NULL,NULL
15-Nov-20,Garden,Seller 384,Longra Haushalt,10000,64,455,Canada,15,388,317,25,29,31,FuTianQu FuHongLuHuaQiangHuaYuan 2 Dong 404 ShiShenZhenShiGuangDong518000CN,Seller 384-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Longra+Haushalt,NULL,NULL
15-Nov-20,Garden,Seller 385,Techwills,3000,79,57,Canada,14,81,58,0,0,18,longhuaxinquguanlanjiedaoguihuaxincun38dong403shenzhenshiguangdongsheng518110CN,Seller 385-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Techwills,NULL,NULL
15-Nov-20,Garden,Seller 386,Lï¿½nne,291,100,2,Germany,1,7,0,0,0,0,Am Landhagen24OeldeNordrhein-Westfalen59302DE,Seller 386-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=L%C3%B6nne,NULL,NULL
15-Nov-20,Garden,Seller 387,Gebol,10000,90,1410,Germany,15,19281,11904,6,9,9,Humboldtstrasse 25BautzenSachsen02625DE,Seller 387-storefrontlink,https://www.amazon.de/-/en/Gebol/b/ref=bl_dp_s_web_3238622031?ie=UTF8&node=3238622031&field-lbr_brands_browse-bin=Gebol,NULL,NULL
15-Nov-20,Garden,Seller 388,Loops,6000,42,12,Other,14,959,615,0,33,42,Unit 5 Dewhurst RowPrestonPR5 6SWGB,Seller 388-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=ce-de&field-keywords=Loops,NULL,NULL
15-Nov-20,Garden,Seller 389,Rolly Toys Store,10000,93,203,Other,15,13011,9659,12,13,6,Chudenickï¿½ 1059/30Praha 10Czech Republic102 00CZ,Seller 389-storefrontlink,https://www.amazon.de/-/en/stores/Rolly+Toys/page/AC41631B-D67A-4B78-8FED-110C88EB19C9?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 390,LordsWorld,265,90,10,Other,7,18,13,0,0,0,via crocifisso 16Desenzano Del GardaBrescia25015IT,Seller 390-storefrontlink,https://www.amazon.de/-/en/LordsWorld/b/ref=bl_dp_s_web_17306317031?ie=UTF8&node=17306317031&field-lbr_brands_browse-bin=LordsWorld,NULL,NULL
15-Nov-20,Garden,Seller 391,Sonnenhof,83,96,255,Germany,16,2633,595,6,3,3,Am Groï¿½en Moordamm8BremenBremen28357DE,Seller 391-storefrontlink,https://www.amazon.de/-/en/Sonnenhof/b/ref=bl_dp_s_web_3427073031?ie=UTF8&node=3427073031&field-lbr_brands_browse-bin=Sonnenhof,NULL,NULL
15-Nov-20,Garden,Seller 392,mono,1000,87,54,Germany,16,920,258,0,29,11,Rostocker Straï¿½e10Laatzen30880DE,Seller 392-storefrontlink,https://www.amazon.de/-/en/mono/b/ref=bl_dp_s_web_1691814031?ie=UTF8&node=1691814031&field-lbr_brands_browse-bin=mono,info@lotharjohn.de,NULL
15-Nov-20,Garden,Seller 393,ZJING,3000,NULL,NULL,Canada,8,1,0,0,0,0,wanbailinqunantuncunxierjie18haotaiyuanShanXi030002CN,Seller 393-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=ZJING,NULL,NULL
15-Nov-20,Garden,Seller 394,Relaxdays,2000,80,10,Other,15,1468,815,0,0,20,18 rue LongueRHINAU67860FR,Seller 394-storefrontlink,https://www.amazon.de/-/en/Relaxdays/b/ref=bl_dp_s_web_7099205031?ie=UTF8&node=7099205031&field-lbr_brands_browse-bin=Relaxdays,NULL,NULL
15-Nov-20,Garden,Seller 395,Lounayy,8000,100,7,Canada,3,1,0,0,0,0,jinghuquchangjiangzhonglu15hao(shimaobinjianghuayuan5#dikuaibangonglou)1616shiwuhuanhui241000CN,Seller 395-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Lounayy,NULL,NULL
15-Nov-20,Garden,Seller 396,Love lamp,7000,33,3,Canada,12,1,1,0,100,50,xiaxindianzhenxiaoganshiyunmengxianhubeisheng432502CN,Seller 396-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Love+lamp,NULL,NULL
15-Nov-20,Garden,Seller 397,Tiffany Church,10000,NULL,NULL,Canada,4,0,0,0,0,0,QingZhouShiHengWangFuDaJiWeiFangShiShanDongSheng262500CN,Seller 397-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Tiffany+Church,NULL,NULL
15-Nov-20,Garden,Seller 398,LoveLeiter,7000,71,87,Canada,15,311,33,50,46,28,Nan shan QU yuehai jiedaokeyuanlu 16hao dongfang keji dasha 2204shenzhenshiguang dong sheng518052CN,Seller 398-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LoveLeiter,NULL,NULL
15-Nov-20,Garden,Seller 399,NJYBF,389,83,12,Canada,2,8,3,0,0,17,qianxiangwanhechengAqu8haolou201haochangchunlu216haozhengzhougaoxinjishuchanyekaifaquhenansheng450000CN,Seller 399-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=NJYBF,NULL,NULL
15-Nov-20,Garden,Seller 400,willkey Store,189,89,53,Canada,10,39,30,0,17,8,jintanerjie5haozhierdongguanshishijiezhendanwucundongguanguangdong523295CN,Seller 400-storefrontlink,https://www.amazon.de/-/en/stores/willkey/page/B8966303-78E3-4D76-B7E7-AD6757335F00?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 401,LOVIVER,40000,84,384,Canada,15,164,34,13,9,13,baoanqu xixiangjiedao gushushequhangchengdadao jintaigongyeyuanAdong401shenzhenshiguangdongsheng518000CN,Seller 401-storefrontlink,https://www.amazon.de/-/en/LOVIVER/b/ref=bl_dp_s_web_16120617031?ie=UTF8&node=16120617031&field-lbr_brands_browse-bin=LOVIVER,NULL,NULL
15-Nov-20,Garden,Seller 402,ZHANWEIhuajia,6000,100,21,Canada,16,3,2,0,0,0,shen zhen shi nan shan qu she kou jie daohua guo lu lei gong ling cun 25 hao A 402shen zhenguang dong518000CN,Seller 402-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=ZHANWEIhuajia,NULL,NULL
15-Nov-20,Garden,Seller 403,LZKW,5000,NULL,NULL,Canada,1,1,0,0,0,0,ban tian jie dao nan keng she quShui ku lu 2hao 6dong 502Shen zhen shiLong gang quGuang dong sheng518000CN,Seller 403-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LZKW,NULL,NULL
15-Nov-20,Garden,Seller 404,ZFHTAO,1000,86,50,Canada,7,77,73,0,0,10,SongCuiLu4hao1-7haoFuLingQuChongQingShi408099CN,Seller 404-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=ZFHTAO,NULL,NULL
15-Nov-20,Garden,Seller 405,QXTT,2000,80,5,Canada,6,3,1,0,0,25,YinChuanShiJinFengQuYuJingHuCheng14HaoLou104HaoYingYeFangYinChuanShiJinFengQuNingXiaHuiZuZiZhiQu750000CN,Seller 405-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=QXTT,NULL,NULL
15-Nov-20,Garden,Seller 406,ypypiaol,1000,88,8,Canada,5,29,23,50,33,13,YUN NAN SHENG QU JING SHI LUO PING XIANLUO XIONG JIE DAO XI GUAN JIE 173 HAOQU JING SHIYUN NAN SHENG655800CN,Seller 406-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ypypiaol,NULL,NULL
15-Nov-20,Garden,Seller 407,Shade Sails,3000,0,1,Canada,16,0,0,0,0,100,XiaoDianQuKouZhuangBeiJie27Hao-10HaoTaiYuanShishanxisheng030000CN,Seller 407-storefrontlink,https://www.amazon.de/-/en/Shade-Sails/b/ref=bl_dp_s_web_8398638031?ie=UTF8&node=8398638031&field-lbr_brands_browse-bin=Shade+Sails,NULL,NULL
15-Nov-20,Garden,Seller 408,LRuilo,75,90,10,Canada,2,439,11,0,0,0,guangxinlu680hao102shihuangpuquguangzhoushi510000CN,Seller 408-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LRuilo,NULL,NULL
15-Nov-20,Garden,Seller 409,Steellwingsf,4000,71,14,Canada,15,516,120,0,25,21,Shang Hai Shi Jin Shan Gong Ye Qu Ting Wei Gong Lu 6495 Long168 Hao 5 Zhuang 3 Lou 1611 ShiSHANG HAISHANG HAI200000CN,Seller 409-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Steellwingsf,NULL,NULL
